Year,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value,LandArea,Areaname,Density
2002,ARKANSAS,05,NORTHWEST,10,MADISON,87,126,834.26,"Madison, AR",0.151032052
2012,ARKANSAS,05,NORTH CENTRAL,20,MARION,89,32,597.01,"Marion, AR",0.053600442
2007,ARKANSAS,05,NORTH CENTRAL,20,MARION,89,83,597.01,"Marion, AR",0.139026147
2002,ARKANSAS,05,NORTH CENTRAL,20,MARION,89,63,597.01,"Marion, AR",0.105525871
2012,ARKANSAS,05,NORTHEAST,30,MISSISSIPPI,93,810,900.57,"Mississippi, AR",0.899430361
2007,ARKANSAS,05,NORTHEAST,30,MISSISSIPPI,93,1520,900.57,"Mississippi, AR",1.687819936
2002,ARKANSAS,05,NORTHEAST,30,MISSISSIPPI,93,629,900.57,"Mississippi, AR",0.698446539
2012,ARKANSAS,05,SOUTH CENTRAL,80,NEVADA,99,6,617.84,"Nevada, AR",0.009711252
2012,ARKANSAS,05,NORTHWEST,10,NEWTON,101,88,820.9,"Newton, AR",0.107199415
2007,ARKANSAS,05,NORTHWEST,10,NEWTON,101,112,820.9,"Newton, AR",0.136435619
2002,ARKANSAS,05,NORTHWEST,10,NEWTON,101,9,820.9,"Newton, AR",0.010963577
2007,ARKANSAS,05,SOUTH CENTRAL,80,OUACHITA,103,33,732.78,"Ouachita, AR",0.04503398
2012,ARKANSAS,05,CENTRAL,50,PERRY,105,18,551.4,"Perry, AR",0.032644178
2007,ARKANSAS,05,CENTRAL,50,PERRY,105,23,551.4,"Perry, AR",0.041712006
2002,ARKANSAS,05,CENTRAL,50,PERRY,105,9,551.4,"Perry, AR",0.016322089
2007,ARKANSAS,05,EAST CENTRAL,60,PHILLIPS,107,1236,695.66,"Phillips, AR",1.776730012
2012,ARKANSAS,05,SOUTHWEST,70,PIKE,109,4,600.62,"Pike, AR",0.006659785
2007,ARKANSAS,05,NORTHEAST,30,POINSETT,111,2515,758.39,"Poinsett, AR",3.31623571
2012,ARKANSAS,05,WEST CENTRAL,40,POLK,113,45,857.68,"Polk, AR",0.052467121
2007,ARKANSAS,05,WEST CENTRAL,40,POLK,113,55,857.68,"Polk, AR",0.064126481
2002,ARKANSAS,05,WEST CENTRAL,40,POLK,113,30,857.68,"Polk, AR",0.03497808
2012,ARKANSAS,05,WEST CENTRAL,40,POPE,115,137,812.55,"Pope, AR",0.168605009
2007,ARKANSAS,05,WEST CENTRAL,40,POPE,115,241,812.55,"Pope, AR",0.296597132
2002,ARKANSAS,05,WEST CENTRAL,40,POPE,115,188,812.55,"Pope, AR",0.231370377
2002,ARKANSAS,05,EAST CENTRAL,60,PRAIRIE,117,146,647.96,"Prairie, AR",0.225322551
2012,ARKANSAS,05,CENTRAL,50,PULASKI,119,228,759.76,"Pulaski, AR",0.300094767
2007,ARKANSAS,05,CENTRAL,50,PULASKI,119,207,759.76,"Pulaski, AR",0.272454459
2002,ARKANSAS,05,CENTRAL,50,PULASKI,119,403,759.76,"Pulaski, AR",0.530430662
2007,ARKANSAS,05,CENTRAL,50,SALINE,125,25,723.6,"Saline, AR",0.034549475
2002,ARKANSAS,05,CENTRAL,50,SALINE,125,84,723.6,"Saline, AR",0.116086235
2007,ARKANSAS,05,WEST CENTRAL,40,SCOTT,127,41,892.32,"Scott, AR",0.045947642
2002,ARKANSAS,05,WEST CENTRAL,40,SCOTT,127,11,892.32,"Scott, AR",0.012327416
2012,ARKANSAS,05,NORTH CENTRAL,20,SEARCY,129,26,666.1,"Searcy, AR",0.039033178
2007,ARKANSAS,05,NORTH CENTRAL,20,SEARCY,129,19,666.1,"Searcy, AR",0.028524246
2002,ARKANSAS,05,NORTH CENTRAL,20,SEARCY,129,17,666.1,"Searcy, AR",0.025521693
2012,ARKANSAS,05,WEST CENTRAL,40,SEBASTIAN,131,50,531.91,"Sebastian, AR",0.094000865
2007,ARKANSAS,05,WEST CENTRAL,40,SEBASTIAN,131,148,531.91,"Sebastian, AR",0.27824256
2002,ARKANSAS,05,WEST CENTRAL,40,SEBASTIAN,131,210,531.91,"Sebastian, AR",0.394803632
2012,ARKANSAS,05,SOUTHWEST,70,SEVIER,133,18,565.13,"Sevier, AR",0.031851079
2007,ARKANSAS,05,SOUTHWEST,70,SEVIER,133,15,565.13,"Sevier, AR",0.026542565
2002,ARKANSAS,05,NORTH CENTRAL,20,SHARP,135,71,604.44,"Sharp, AR",0.117464099
2012,ARKANSAS,05,NORTH CENTRAL,20,STONE,137,883,606.41,"Stone, AR",1.456110552
2002,ARKANSAS,05,NORTH CENTRAL,20,STONE,137,332,606.41,"Stone, AR",0.547484375
2007,ARKANSAS,05,SOUTH CENTRAL,80,UNION,139,913,1039.21,"Union, AR",0.878551977
2002,ARKANSAS,05,SOUTH CENTRAL,80,UNION,139,501,1039.21,"Union, AR",0.482096978
2007,ARKANSAS,05,NORTH CENTRAL,20,VAN BUREN,141,12,708.14,"Van Buren, AR",0.016945802
2012,ARKANSAS,05,NORTHWEST,10,WASHINGTON,143,134,941.97,"Washington, AR",0.142255061
2007,ARKANSAS,05,NORTHWEST,10,WASHINGTON,143,161,941.97,"Washington, AR",0.170918394
2002,ARKANSAS,05,NORTHWEST,10,WASHINGTON,143,136,941.97,"Washington, AR",0.144378271
2012,ARKANSAS,05,NORTHEAST,30,WHITE,145,20,1035.08,"White, AR",0.019322178
2007,ARKANSAS,05,NORTHEAST,30,WHITE,145,101,1035.08,"White, AR",0.097576999
2007,ARKANSAS,05,EAST CENTRAL,60,WOODRUFF,147,570,586.79,"Woodruff, AR",0.971386697
2002,ARKANSAS,05,EAST CENTRAL,60,WOODRUFF,147,450,586.79,"Woodruff, AR",0.766884235
2012,ARKANSAS,05,WEST CENTRAL,40,YELL,149,85,929.98,"Yell, AR",0.091399815
2007,ARKANSAS,05,WEST CENTRAL,40,YELL,149,25,929.98,"Yell, AR",0.026882299
2002,ARKANSAS,05,WEST CENTRAL,40,YELL,149,20,929.98,"Yell, AR",0.021505839
2012,CALIFORNIA,06,CENTRAL COAST,40,ALAMEDA,1,110586,739.02,"Alameda, CA",149.6387107
2007,CALIFORNIA,06,CENTRAL COAST,40,ALAMEDA,1,41976,739.02,"Alameda, CA",56.79954534
2012,CALIFORNIA,06,SIERRA MOUNTAINS,60,AMADOR,5,29,594.58,"Amador, CA",0.048773924
2007,CALIFORNIA,06,SIERRA MOUNTAINS,60,AMADOR,5,118,594.58,"Amador, CA",0.198459417
2012,CALIFORNIA,06,SACRAMENTO VALLEY,50,BUTTE,7,24423,1636.46,"Butte, CA",14.92428779
2007,CALIFORNIA,06,SACRAMENTO VALLEY,50,BUTTE,7,11800,1636.46,"Butte, CA",7.210686482
2002,CALIFORNIA,06,SACRAMENTO VALLEY,50,BUTTE,7,14906,1636.46,"Butte, CA",9.108685822
2012,CALIFORNIA,06,SIERRA MOUNTAINS,60,CALAVERAS,9,58,1020.01,"Calaveras, CA",0.056862188
2012,CALIFORNIA,06,SACRAMENTO VALLEY,50,COLUSA,11,4855,1150.73,"Colusa, CA",4.219060944
2007,CALIFORNIA,06,SACRAMENTO VALLEY,50,COLUSA,11,6729,1150.73,"Colusa, CA",5.847592398
2002,CALIFORNIA,06,SACRAMENTO VALLEY,50,COLUSA,11,8480,1150.73,"Colusa, CA",7.369235181
2012,CALIFORNIA,06,CENTRAL COAST,40,CONTRA COSTA,13,229,715.94,"Contra Costa, CA",0.319859206
2002,CALIFORNIA,06,CENTRAL COAST,40,CONTRA COSTA,13,1935,715.94,"Contra Costa, CA",2.702740453
2012,CALIFORNIA,06,NORTHERN COAST,10,DEL NORTE,15,40,1006.37,"Del Norte, CA",0.039746813
2007,CALIFORNIA,06,NORTHERN COAST,10,DEL NORTE,15,6,1006.37,"Del Norte, CA",0.005962022
2012,CALIFORNIA,06,SIERRA MOUNTAINS,60,EL DORADO,17,533,1707.88,"El Dorado, CA",0.312082816
2007,CALIFORNIA,06,SIERRA MOUNTAINS,60,EL DORADO,17,383,1707.88,"El Dorado, CA",0.224254631
2002,CALIFORNIA,06,SIERRA MOUNTAINS,60,EL DORADO,17,907,1707.88,"El Dorado, CA",0.531067757
2012,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,FRESNO,19,57324,5957.99,"Fresno, CA",9.621365595
2007,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,FRESNO,19,66117,5957.99,"Fresno, CA",11.09719889
2002,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,FRESNO,19,23627,5957.99,"Fresno, CA",3.965599137
2012,CALIFORNIA,06,SACRAMENTO VALLEY,50,GLENN,21,51140,1313.95,"Glenn, CA",38.92081129
2007,CALIFORNIA,06,SACRAMENTO VALLEY,50,GLENN,21,17543,1313.95,"Glenn, CA",13.35134518
2002,CALIFORNIA,06,SACRAMENTO VALLEY,50,GLENN,21,22330,1313.95,"Glenn, CA",16.99455839
2012,CALIFORNIA,06,NORTHERN COAST,10,HUMBOLDT,23,213,3567.99,"Humboldt, CA",0.059697477
2007,CALIFORNIA,06,NORTHERN COAST,10,HUMBOLDT,23,614,3567.99,"Humboldt, CA",0.172085684
2002,CALIFORNIA,06,NORTHERN COAST,10,HUMBOLDT,23,1785,3567.99,"Humboldt, CA",0.500281671
2012,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,IMPERIAL,25,33126,4176.6,"Imperial, CA",7.931331705
2007,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,IMPERIAL,25,38276,4176.6,"Imperial, CA",9.164392089
2002,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,IMPERIAL,25,24652,4176.6,"Imperial, CA",5.902408658
2012,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,KERN,29,129731,8131.92,"Kern, CA",15.953305
2007,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,KERN,29,60814,8131.92,"Kern, CA",7.478430678
2002,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,KERN,29,34653,8131.92,"Kern, CA",4.261355252
2012,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,KINGS,31,17049,1389.42,"Kings, CA",12.27058773
2007,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,KINGS,31,11403,1389.42,"Kings, CA",8.207021635
2002,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,KINGS,31,4642,1389.42,"Kings, CA",3.340962416
2012,CALIFORNIA,06,CENTRAL COAST,40,LAKE,33,165,1256.46,"Lake, CA",0.131321331
2007,CALIFORNIA,06,CENTRAL COAST,40,LAKE,33,24,1256.46,"Lake, CA",0.019101285
2002,CALIFORNIA,06,CENTRAL COAST,40,LAKE,33,302,1256.46,"Lake, CA",0.240357831
2007,CALIFORNIA,06,NORTHEAST,30,LASSEN,35,3,4541.18,"Lassen, CA",0.000660621
2002,CALIFORNIA,06,NORTHEAST,30,LASSEN,35,87,4541.18,"Lassen, CA",0.019158016
2012,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,LOS ANGELES,37,9441,4057.88,"Los Angeles, CA",2.326584325
2007,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,LOS ANGELES,37,5043,4057.88,"Los Angeles, CA",1.242767159
2002,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,LOS ANGELES,37,4998,4057.88,"Los Angeles, CA",1.231677625
2012,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,MADERA,39,66088,2137.07,"Madera, CA",30.92458366
2007,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,MADERA,39,19594,2137.07,"Madera, CA",9.168628075
2002,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,MADERA,39,12140,2137.07,"Madera, CA",5.680674943
2012,CALIFORNIA,06,CENTRAL COAST,40,MARIN,41,204,520.31,"Marin, CA",0.392073956
2012,CALIFORNIA,06,SIERRA MOUNTAINS,60,MARIPOSA,43,24,1448.82,"Mariposa, CA",0.016565205
2002,CALIFORNIA,06,SIERRA MOUNTAINS,60,MARIPOSA,43,24,1448.82,"Mariposa, CA",0.016565205
2012,CALIFORNIA,06,NORTHERN COAST,10,MENDOCINO,45,381,3506.34,"Mendocino, CA",0.108660312
2007,CALIFORNIA,06,NORTHERN COAST,10,MENDOCINO,45,324,3506.34,"Mendocino, CA",0.092404045
2002,CALIFORNIA,06,NORTHERN COAST,10,MENDOCINO,45,1253,3506.34,"Mendocino, CA",0.357352681
2012,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,MERCED,47,67350,1934.97,"Merced, CA",34.80674119
2007,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,MERCED,47,58789,1934.97,"Merced, CA",30.38238319
2002,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,MERCED,47,30913,1934.97,"Merced, CA",15.97595828
2012,CALIFORNIA,06,NORTHEAST,30,MODOC,49,605,3917.77,"Modoc, CA",0.154424583
2012,CALIFORNIA,06,CENTRAL COAST,40,MONTEREY,53,1007,3280.6,"Monterey, CA",0.306956045
2007,CALIFORNIA,06,CENTRAL COAST,40,MONTEREY,53,321,3280.6,"Monterey, CA",0.097847955
2012,CALIFORNIA,06,CENTRAL COAST,40,NAPA,55,615,748.36,"Napa, CA",0.821796996
2007,CALIFORNIA,06,CENTRAL COAST,40,NAPA,55,93,748.36,"Napa, CA",0.124271741
2012,CALIFORNIA,06,SIERRA MOUNTAINS,60,NEVADA,57,2212,957.77,"Nevada, CA",2.309531516
2007,CALIFORNIA,06,SIERRA MOUNTAINS,60,NEVADA,57,1344,957.77,"Nevada, CA",1.403259655
2002,CALIFORNIA,06,SIERRA MOUNTAINS,60,NEVADA,57,1547,957.77,"Nevada, CA",1.615210332
2007,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,ORANGE,59,1879,790.57,"Orange, CA",2.376766131
2002,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,ORANGE,59,1634,790.57,"Orange, CA",2.066863149
2012,CALIFORNIA,06,SIERRA MOUNTAINS,60,PLACER,61,14533,1407.01,"Placer, CA",10.32899553
2007,CALIFORNIA,06,SIERRA MOUNTAINS,60,PLACER,61,3454,1407.01,"Placer, CA",2.454851067
2002,CALIFORNIA,06,SIERRA MOUNTAINS,60,PLACER,61,5210,1407.01,"Placer, CA",3.702887684
2007,CALIFORNIA,06,NORTHEAST,30,PLUMAS,63,10,2553.04,"Plumas, CA",0.003916899
2012,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,RIVERSIDE,65,23486,7206.48,"Riverside, CA",3.259011334
2007,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,RIVERSIDE,65,18241,7206.48,"Riverside, CA",2.531194147
2002,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,RIVERSIDE,65,16407,7206.48,"Riverside, CA",2.276700969
2012,CALIFORNIA,06,SACRAMENTO VALLEY,50,SACRAMENTO,67,24510,964.64,"Sacramento, CA",25.40844253
2007,CALIFORNIA,06,SACRAMENTO VALLEY,50,SACRAMENTO,67,7062,964.64,"Sacramento, CA",7.320865815
2002,CALIFORNIA,06,SACRAMENTO VALLEY,50,SACRAMENTO,67,10619,964.64,"Sacramento, CA",11.00825178
2002,CALIFORNIA,06,CENTRAL COAST,40,SAN BENITO,69,865,1388.71,"San Benito, CA",0.622880227
2012,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,SAN BERNARDINO,71,54673,20056.94,"San Bernardino, CA",2.725889393
2007,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,SAN BERNARDINO,71,40729,20056.94,"San Bernardino, CA",2.030668686
2002,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,SAN BERNARDINO,71,25683,20056.94,"San Bernardino, CA",1.280504404
2012,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,SAN DIEGO,73,43711,4206.63,"San Diego, CA",10.39097805
2007,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,SAN DIEGO,73,34383,4206.63,"San Diego, CA",8.173526077
2002,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,SAN DIEGO,73,24327,4206.63,"San Diego, CA",5.783013957
2012,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,10597,1391.32,"San Joaquin, CA",7.616508064
2007,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,19280,1391.32,"San Joaquin, CA",13.8573441
2002,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,SAN JOAQUIN,77,9027,1391.32,"San Joaquin, CA",6.488083259
2012,CALIFORNIA,06,CENTRAL COAST,40,SAN LUIS OBISPO,79,643,3298.57,"San Luis Obispo, CA",0.194932956
2007,CALIFORNIA,06,CENTRAL COAST,40,SAN LUIS OBISPO,79,3277,3298.57,"San Luis Obispo, CA",0.993460803
2002,CALIFORNIA,06,CENTRAL COAST,40,SAN LUIS OBISPO,79,843,3298.57,"San Luis Obispo, CA",0.25556529
2012,CALIFORNIA,06,CENTRAL COAST,40,SAN MATEO,81,332,448.41,"San Mateo, CA",0.740393836
2007,CALIFORNIA,06,CENTRAL COAST,40,SAN MATEO,81,485,448.41,"San Mateo, CA",1.081599429
2002,CALIFORNIA,06,CENTRAL COAST,40,SAN MATEO,81,248,448.41,"San Mateo, CA",0.553065275
2007,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,SANTA BARBARA,83,8314,2735.09,"Santa Barbara, CA",3.039753719
2012,CALIFORNIA,06,CENTRAL COAST,40,SANTA CLARA,85,233,1290.1,"Santa Clara, CA",0.180606155
2007,CALIFORNIA,06,CENTRAL COAST,40,SANTA CLARA,85,130,1290.1,"Santa Clara, CA",0.100767382
2002,CALIFORNIA,06,CENTRAL COAST,40,SANTA CLARA,85,354,1290.1,"Santa Clara, CA",0.274397334
2012,CALIFORNIA,06,CENTRAL COAST,40,SANTA CRUZ,87,1666,445.17,"Santa Cruz, CA",3.742390547
2007,CALIFORNIA,06,CENTRAL COAST,40,SANTA CRUZ,87,2037,445.17,"Santa Cruz, CA",4.575780039
2002,CALIFORNIA,06,CENTRAL COAST,40,SANTA CRUZ,87,2923,445.17,"Santa Cruz, CA",6.566030954
2012,CALIFORNIA,06,SISKIYOU-SHASTA,20,SHASTA,89,36305,3775.4,"Shasta, CA",9.616199608
2007,CALIFORNIA,06,SISKIYOU-SHASTA,20,SHASTA,89,24846,3775.4,"Shasta, CA",6.581024527
2002,CALIFORNIA,06,SISKIYOU-SHASTA,20,SHASTA,89,23536,3775.4,"Shasta, CA",6.234041426
2012,CALIFORNIA,06,SISKIYOU-SHASTA,20,SISKIYOU,93,1519,6277.89,"Siskiyou, CA",0.241960276
2007,CALIFORNIA,06,SISKIYOU-SHASTA,20,SISKIYOU,93,2122,6277.89,"Siskiyou, CA",0.338011657
2002,CALIFORNIA,06,SISKIYOU-SHASTA,20,SISKIYOU,93,35,6277.89,"Siskiyou, CA",0.005575122
2012,CALIFORNIA,06,SACRAMENTO VALLEY,50,SOLANO,95,6992,821.77,"Solano, CA",8.508463439
2002,CALIFORNIA,06,SACRAMENTO VALLEY,50,SOLANO,95,8506,821.77,"Solano, CA",10.35082809
2012,CALIFORNIA,06,CENTRAL COAST,40,SONOMA,97,2956,1575.85,"Sonoma, CA",1.875813053
2007,CALIFORNIA,06,CENTRAL COAST,40,SONOMA,97,1961,1575.85,"Sonoma, CA",1.24440778
2002,CALIFORNIA,06,CENTRAL COAST,40,SONOMA,97,5660,1575.85,"Sonoma, CA",3.591712409
2012,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,STANISLAUS,99,25673,1494.83,"Stanislaus, CA",17.17452821
2007,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,STANISLAUS,99,16405,1494.83,"Stanislaus, CA",10.97449208
2002,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,STANISLAUS,99,18252,1494.83,"Stanislaus, CA",12.21008409
2012,CALIFORNIA,06,SACRAMENTO VALLEY,50,SUTTER,101,16176,602.41,"Sutter, CA",26.85214389
2007,CALIFORNIA,06,SACRAMENTO VALLEY,50,SUTTER,101,12028,602.41,"Sutter, CA",19.96646802
2002,CALIFORNIA,06,SACRAMENTO VALLEY,50,SUTTER,101,21453,602.41,"Sutter, CA",35.61195863
2012,CALIFORNIA,06,SACRAMENTO VALLEY,50,TEHAMA,103,14427,2949.71,"Tehama, CA",4.890989284
2007,CALIFORNIA,06,SACRAMENTO VALLEY,50,TEHAMA,103,10104,2949.71,"Tehama, CA",3.425421482
2002,CALIFORNIA,06,SACRAMENTO VALLEY,50,TEHAMA,103,6063,2949.71,"Tehama, CA",2.055456299
2012,CALIFORNIA,06,SISKIYOU-SHASTA,20,TRINITY,105,76,3179.25,"Trinity, CA",0.023905009
2007,CALIFORNIA,06,SISKIYOU-SHASTA,20,TRINITY,105,32,3179.25,"Trinity, CA",0.010065267
2002,CALIFORNIA,06,SISKIYOU-SHASTA,20,TRINITY,105,66,3179.25,"Trinity, CA",0.020759613
2012,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,TULARE,107,47855,4824.22,"Tulare, CA",9.91973832
2007,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,TULARE,107,59765,4824.22,"Tulare, CA",12.3885312
2002,CALIFORNIA,06,SAN JOAQUIN VALLEY,51,TULARE,107,60398,4824.22,"Tulare, CA",12.51974412
2012,CALIFORNIA,06,SIERRA MOUNTAINS,60,TUOLUMNE,109,265,2220.88,"Tuolumne, CA",0.119322071
2007,CALIFORNIA,06,SIERRA MOUNTAINS,60,TUOLUMNE,109,1088,2220.88,"Tuolumne, CA",0.489895897
2002,CALIFORNIA,06,SIERRA MOUNTAINS,60,TUOLUMNE,109,658,2220.88,"Tuolumne, CA",0.296278952
2012,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,VENTURA,111,7886,1843.13,"Ventura, CA",4.278591309
2007,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,VENTURA,111,6935,1843.13,"Ventura, CA",3.762621193
2002,CALIFORNIA,06,SOUTHERN CALIFORNIA,80,VENTURA,111,6503,1843.13,"Ventura, CA",3.528237292
2012,CALIFORNIA,06,SACRAMENTO VALLEY,50,YOLO,113,23261,1014.69,"Yolo, CA",22.92424287
2007,CALIFORNIA,06,SACRAMENTO VALLEY,50,YOLO,113,26149,1014.69,"Yolo, CA",25.77043235
2002,CALIFORNIA,06,SACRAMENTO VALLEY,50,YOLO,113,13719,1014.69,"Yolo, CA",13.52038554
2012,CALIFORNIA,06,SACRAMENTO VALLEY,50,YUBA,115,1828,631.84,"Yuba, CA",2.893137503
2007,CALIFORNIA,06,SACRAMENTO VALLEY,50,YUBA,115,1740,631.84,"Yuba, CA",2.753861737
2002,CALIFORNIA,06,SACRAMENTO VALLEY,50,YUBA,115,2674,631.84,"Yuba, CA",4.232084072
2012,COLORADO,08,EAST CENTRAL,60,ADAMS,1,69,1167.65,"Adams, CO",0.05909305
2007,COLORADO,08,EAST CENTRAL,60,ADAMS,1,196,1167.65,"Adams, CO",0.167858519
2002,COLORADO,08,EAST CENTRAL,60,ADAMS,1,55,1167.65,"Adams, CO",0.047103156
2012,COLORADO,08,EAST CENTRAL,60,ARAPAHOE,5,66,798.1,"Arapahoe, CO",0.082696404
2007,COLORADO,08,EAST CENTRAL,60,ARAPAHOE,5,55,798.1,"Arapahoe, CO",0.06891367
2007,COLORADO,08,SOUTHWEST,70,ARCHULETA,7,9,1350.18,"Archuleta, CO",0.006665778
2012,COLORADO,08,SOUTHEAST,90,BENT,11,6724,1512.86,"Bent, CO",4.444561956
2002,COLORADO,08,SOUTHEAST,90,BENT,11,5273,1512.86,"Bent, CO",3.485451397
2012,COLORADO,08,NORTHEAST,20,BOULDER,13,233,726.29,"Boulder, CO",0.320808492
2007,COLORADO,08,NORTHEAST,20,BOULDER,13,214,726.29,"Boulder, CO",0.294648143
2002,COLORADO,08,NORTHEAST,20,BOULDER,13,197,726.29,"Boulder, CO",0.271241515
2012,COLORADO,08,NORTHWEST AND MOUNTAIN,10,CHAFFEE,15,18,1013.4,"Chaffee, CO",0.017761989
2007,COLORADO,08,NORTHWEST AND MOUNTAIN,10,CHAFFEE,15,3,1013.4,"Chaffee, CO",0.002960332
2012,COLORADO,08,SAN LUIS VALLEY,80,CONEJOS,21,1725,1287.39,"Conejos, CO",1.339920304
2002,COLORADO,08,SAN LUIS VALLEY,80,CONEJOS,21,2000,1287.39,"Conejos, CO",1.553530787
2012,COLORADO,08,SOUTHEAST,90,CUSTER,27,82,738.63,"Custer, CO",0.111016341
2002,COLORADO,08,SOUTHEAST,90,CUSTER,27,87,738.63,"Custer, CO",0.11778563
2002,COLORADO,08,SOUTHWEST,70,DELTA,29,16,1142.05,"Delta, CO",0.014009894
2012,COLORADO,08,SOUTHWEST,70,DOLORES,33,8,1067.05,"Dolores, CO",0.007497306
2007,COLORADO,08,SOUTHWEST,70,DOLORES,33,10,1067.05,"Dolores, CO",0.009371632
2012,COLORADO,08,EAST CENTRAL,60,DOUGLAS,35,234,840.25,"Douglas, CO",0.278488545
2007,COLORADO,08,EAST CENTRAL,60,DOUGLAS,35,110,840.25,"Douglas, CO",0.130913419
2002,COLORADO,08,EAST CENTRAL,60,DOUGLAS,35,316,840.25,"Douglas, CO",0.376078548
2012,COLORADO,08,EAST CENTRAL,60,ELBERT,39,160,1850.85,"Elbert, CO",0.086446768
2007,COLORADO,08,EAST CENTRAL,60,ELBERT,39,177,1850.85,"Elbert, CO",0.095631737
2002,COLORADO,08,EAST CENTRAL,60,ELBERT,39,407,1850.85,"Elbert, CO",0.219898965
2012,COLORADO,08,EAST CENTRAL,60,EL PASO,41,103,2126.8,"El Paso, CO",0.048429566
2007,COLORADO,08,EAST CENTRAL,60,EL PASO,41,156,2126.8,"El Paso, CO",0.073349633
2002,COLORADO,08,EAST CENTRAL,60,EL PASO,41,263,2126.8,"El Paso, CO",0.123659959
2012,COLORADO,08,SOUTHEAST,90,FREMONT,43,465,1533.07,"Fremont, CO",0.30331296
2007,COLORADO,08,SOUTHEAST,90,FREMONT,43,780,1533.07,"Fremont, CO",0.50878303
2002,COLORADO,08,SOUTHEAST,90,FREMONT,43,913,1533.07,"Fremont, CO",0.59553706
2002,COLORADO,08,NORTHWEST AND MOUNTAIN,10,GRAND,49,4,1846.33,"Grand, CO",0.00216646
2012,COLORADO,08,SOUTHEAST,90,HUERFANO,55,21,1591,"Huerfano, CO",0.013199246
2012,COLORADO,08,NORTHEAST,20,JEFFERSON,59,58,764.21,"Jefferson, CO",0.075895369
2007,COLORADO,08,NORTHEAST,20,JEFFERSON,59,25,764.21,"Jefferson, CO",0.032713521
2002,COLORADO,08,NORTHEAST,20,JEFFERSON,59,58,764.21,"Jefferson, CO",0.075895369
2012,COLORADO,08,SOUTHWEST,70,LA PLATA,67,4253,1692.08,"La Plata, CO",2.51347454
2012,COLORADO,08,NORTHEAST,20,LARIMER,69,470,2596,"Larimer, CO",0.181047766
2007,COLORADO,08,NORTHEAST,20,LARIMER,69,895,2596,"Larimer, CO",0.344761171
2002,COLORADO,08,NORTHEAST,20,LARIMER,69,314,2596,"Larimer, CO",0.120955316
2012,COLORADO,08,SOUTHEAST,90,LAS ANIMAS,71,12,4772.67,"Las Animas, CO",0.002514316
2012,COLORADO,08,NORTHEAST,20,LOGAN,75,604,1838.55,"Logan, CO",0.328519757
2007,COLORADO,08,NORTHEAST,20,LOGAN,75,22,1838.55,"Logan, CO",0.011965951
2002,COLORADO,08,NORTHEAST,20,LOGAN,75,16,1838.55,"Logan, CO",0.00870251
2012,COLORADO,08,SOUTHWEST,70,MESA,77,153,3328.97,"Mesa, CO",0.045960162
2007,COLORADO,08,SOUTHWEST,70,MESA,77,736,3328.97,"Mesa, CO",0.221089406
2002,COLORADO,08,SOUTHWEST,70,MESA,77,857,3328.97,"Mesa, CO",0.257436985
